ordinal,source_id,name,slug,category,type,rarity,expansion,color,cost_dex,cost_int,cost_str,cost_holy,cost_neutral,cost_dexint,cost_dexstr,cost_intstr,cost_blood,observed_terms,okf_path
975,940613,Map of Forms 3,map-of-forms-3,Item,Utility,Rare,None,Brown,0,0,0,0,1,0,0,0,0,All; Magic,cards/0975-map-of-forms-3-940613.okf.md
976,940614,Map of Forms 4,map-of-forms-4,Item,Utility,Rare,None,Brown,0,0,0,0,1,0,0,0,0,All; Divine,cards/0976-map-of-forms-4-940614.okf.md
977,940615,Map of Forms 5,map-of-forms-5,Item,Utility,Rare,None,Brown,0,0,0,0,1,0,0,0,0,All,cards/0977-map-of-forms-5-940615.okf.md
978,813460,Map of Hues,map-of-hues,Artifact,Utility,Rare,None,Brown,0,0,0,0,1,0,0,0,0,After; COLOR; Determines; Grounded; One Use; Plunder; Sunforge,cards/0978-map-of-hues-813460.okf.md
979,813461,Map of Hues 1,map-of-hues-1,Item,Utility,Rare,None,Green,1,0,0,0,0,0,0,0,0,All; DEX,cards/0979-map-of-hues-1-813461.okf.md
980,813462,Map of Hues 2,map-of-hues-2,Item,Utility,Rare,None,Aqua,0,0,0,0,0,1,0,0,0,All; AQUA,cards/0980-map-of-hues-2-813462.okf.md
981,813463,Map of Hues 3,map-of-hues-3,Item,Utility,Rare,None,Orange,0,0,0,0,0,0,1,0,0,All; ORANGE,cards/0981-map-of-hues-3-813463.okf.md
982,813464,Map of Hues 4,map-of-hues-4,Item,Utility,Rare,None,Blue,0,1,0,0,0,0,0,0,0,All; INT,cards/0982-map-of-hues-4-813464.okf.md
983,813465,Map of Hues 5,map-of-hues-5,Item,Utility,Rare,None,Purple,0,0,0,0,0,0,0,1,0,All; PURPLE,cards/0983-map-of-hues-5-813465.okf.md
984,813466,Map of Hues 6,map-of-hues-6,Item,Utility,Rare,None,Red,0,0,1,0,0,0,0,0,0,All; STR,cards/0984-map-of-hues-6-813466.okf.md
985,813467,Map of Hues 7,map-of-hues-7,Item,Utility,Rare,None,Gold,0,0,0,1,0,0,0,0,0,All; HOLY,cards/0985-map-of-hues-7-813467.okf.md
986,813468,Map of Hues 8,map-of-hues-8,Item,Utility,Rare,None,Brown,0,0,0,0,1,0,0,0,0,All; NEUTRAL,cards/0986-map-of-hues-8-813468.okf.md
987,8134649,Map of Hues 9,map-of-hues-9,Item,Utility,Rare,None,Black,0,0,0,0,0,0,0,0,1,All; BLOOD,cards/0987-map-of-hues-9-8134649.okf.md
988,153240,Map of Power,map-of-power,Artifact,Utility,Rare,None,Brown,0,0,0,0,1,0,0,0,0,After; CATEGORY; Determines; Grounded; One Use; Plunder; Sunforge,cards/0988-map-of-power-153240.okf.md
989,153241,Map of Power 1,map-of-power-1,Item,Utility,Rare,None,Brown,0,0,0,0,1,0,0,0,0,Action; All,cards/0989-map-of-power-1-153241.okf.md
990,153242,Map of Power 2,map-of-power-2,Item,Utility,Rare,None,Brown,0,0,0,0,1,0,0,0,0,All; Enchantment,cards/0990-map-of-power-2-153242.okf.md
991,153243,Map of Power 3,map-of-power-3,Item,Utility,Rare,None,Brown,0,0,0,0,1,0,0,0,0,All; Item,cards/0991-map-of-power-3-153243.okf.md
992,153244,Map of Power 4,map-of-power-4,Item,Utility,Rare,None,Brown,0,0,0,0,1,0,0,0,0,All; Equipment,cards/0992-map-of-power-4-153244.okf.md
993,4643490,Map of Riches,map-of-riches,Artifact,Utility,Rare,None,Brown,0,0,0,0,1,0,0,0,0,After; Determines; Grounded; One Use; Plunder; RARITY; Sunforge,cards/0993-map-of-riches-4643490.okf.md
994,4643491,Map of Riches 1,map-of-riches-1,Item,Utility,Common,None,Brown,0,0,0,0,1,0,0,0,0,All; Common,cards/0994-map-of-riches-1-4643491.okf.md
995,4643492,Map of Riches 2,map-of-riches-2,Item,Utility,Uncommon,None,Brown,0,0,0,0,1,0,0,0,0,All; Uncommon,cards/0995-map-of-riches-2-4643492.okf.md
996,4643493,Map of Riches 3,map-of-riches-3,Item,Utility,Rare,None,Brown,0,0,0,0,1,0,0,0,0,All; Rare,cards/0996-map-of-riches-3-4643493.okf.md
997,4643494,Map of Riches 4,map-of-riches-4,Item,Utility,Legendary,None,Brown,0,0,0,0,1,0,0,0,0,All; Legendary,cards/0997-map-of-riches-4-4643494.okf.md
998,826990,Martial Combat,martial-combat,Action,Utility,Uncommon,Core,Red,0,0,1,0,0,0,0,0,0,Basic Attack; Lasting,cards/0998-martial-combat-826990.okf.md
999,836285,Martyr's Assault,martyr-s-assault,Action,Melee,Rare,Eclypse,Red,0,0,1,1,0,0,0,0,0,Untempered,cards/0999-martyr-s-assault-836285.okf.md
1000,271399,Martyr's Resolve,martyr-s-resolve,Enchantment,Divine,Rare,Eclypse,Red,0,0,0,1,0,0,0,0,0,HEALTH,cards/1000-martyr-s-resolve-271399.okf.md
1001,905907,Master of Arms,master-of-arms,Enchantment,Utility,Rare,Core,Red,0,0,1,0,0,0,0,0,0,Basic Attack; Basic Attacks; enchantmentStacks; Increases,cards/1001-master-of-arms-905907.okf.md
1002,835698,Master of Crafts,master-of-crafts,Action,Utility,Uncommon,Synthesis,Red,0,0,1,0,0,0,0,0,0,Adapt; Adaptation; Delve,cards/1002-master-of-crafts-835698.okf.md
1003,987195,Master of Forms,master-of-forms,Enchantment,Utility,Legendary,Metamorphosis,Aqua,0,0,0,0,0,3,0,0,0,Anger Unique; Beastform; Shift,cards/1003-master-of-forms-987195.okf.md
1004,384797,Masterchef,masterchef,Action,Utility,Legendary,Eclypse,Red,0,0,1,0,0,0,0,0,0,Add; Ingredients,cards/1004-masterchef-384797.okf.md
1005,890339,Materialize,materialize,Conjuration,Utility,Common,Metamorphosis,Orange,0,0,0,0,0,0,0,0,0,Bleeding; Inflict; Persistent; Piercing,cards/1005-materialize-890339.okf.md
1006,65187,Maul (Companion),maul-companion,Action,Melee,Common,Synthesis,Orange,0,0,0,0,2,0,0,0,0,Advantage; Attack; companionlevel+4,cards/1006-maul-companion-65187.okf.md
1007,490987,Mauler,mauler,Basic Attack,Melee,Common,Metaprogress,Brown,0,0,0,0,2,0,0,0,0,Crushing; Fury; Rampage; Shuffle,cards/1007-mauler-490987.okf.md
1008,540134,Mechanical Arm,mechanical-arm,Equipment,Utility,Rare,Core Extended,Brown,0,0,0,0,2,0,0,0,0,Activate; Durability; Play,cards/1008-mechanical-arm-540134.okf.md
1009,582601,Medikit,medikit,Equipment,Utility,Uncommon,Synthesis,Brown,0,0,0,0,1,0,0,0,0,Activate; Durability; HEALTH,cards/1009-medikit-582601.okf.md
1010,300528,Meditations,meditations,Enchantment,Utility,Rare,Synthesis,Aqua,0,0,0,0,0,1,0,0,0,Mantra,cards/1010-meditations-300528.okf.md
1011,200640,Melee Mastery,melee-mastery,Action,Utility,Legendary,Synthesis,Red,0,0,1,0,0,0,0,0,0,Basic Attack; Choose; Melee Action,cards/1011-melee-mastery-200640.okf.md
1012,835544,Mental Assault,mental-assault,Action,Utility,Rare,Core,Aqua,0,0,0,0,0,3,0,0,0,Attacks; Basic Attacks; Focus; Make; my(status)Focus; Scholar,cards/1012-mental-assault-835544.okf.md
1013,615352,Mesmerize,mesmerize,Action,Utility,Common,Metamorphosis,Green,1,0,0,0,0,0,0,0,0,Charmed; damageBonus; Inflict,cards/1013-mesmerize-615352.okf.md
1014,647227,Meteor Storm,meteor-storm,Action,Magic,Uncommon,Core,Blue,0,3,0,0,0,0,0,0,0,Burning; Bury; Channel; Foretold; Free; Turn,cards/1014-meteor-storm-647227.okf.md
1015,81412,Mind,mind,Action,Utility,Common,None,Blue,0,0,0,0,0,0,0,0,0,Focus; Gain INT,cards/1015-mind-81412.okf.md
1016,650691,Mind Expansion,mind-expansion,Action,Utility,Common,Synthesis,Blue,0,1,0,0,0,0,0,0,0,Increase; Maximum Handsize,cards/1016-mind-expansion-650691.okf.md
1017,257791,Mind Nova,mind-nova,Action,Utility,Legendary,Eclypse,Aqua,0,0,0,0,0,1,0,1,0,Nova; novacards; Repeat,cards/1017-mind-nova-257791.okf.md
1018,872612,Mind Palace,mind-palace,Action,Utility,Legendary,Synthesis,Blue,0,3,0,0,0,0,0,0,0,Focus; INT; Psionic,cards/1018-mind-palace-872612.okf.md
1019,376338,Mindblast,mindblast,Action,Magic,Common,Core,Blue,0,1,0,0,0,0,0,0,0,Focus,cards/1019-mindblast-376338.okf.md
1020,243959,Mindlash,mindlash,Basic Attack,Magic,Common,Metaprogress,Brown,0,0,0,0,1,0,0,0,0,Companion; Dazed; Inflict,cards/1020-mindlash-243959.okf.md
1021,899255,Mindsight,mindsight,Action,Utility,Common,Metamorphosis,Aqua,0,0,0,0,0,1,0,0,0,Gain Focus; INT,cards/1021-mindsight-899255.okf.md
1022,540296,Mindstrike,mindstrike,Action,Magic,Common,Core,Aqua,0,0,0,0,0,1,0,0,0,Basic Attacks; Focus,cards/1022-mindstrike-540296.okf.md
1023,341809,Mojo,mojo,Action,Utility,Common,Eclypse,Orange,0,0,0,0,0,0,1,0,0,Perform; Soul; Souls; Use,cards/1023-mojo-341809.okf.md
1024,940837,Molten Fury,molten-fury,Action,Utility,Legendary,Eclypse,Red,0,0,1,0,0,0,0,0,0,Double; Frenzy; Temporary; Upgrade,cards/1024-molten-fury-940837.okf.md
1025,144375,Monolith,monolith,Basic Attack,Melee,Legendary,None,Red,0,0,0,0,1,0,0,0,0,Dazed Rampage; Inflict; Interrupt; On Hit; Untempered,cards/1025-monolith-144375.okf.md
1026,682486,Moonclaws,moonclaws,Basic Attack,Melee,Common,Metaprogress,Brown,0,0,0,0,1,0,0,0,0,Swaps,cards/1026-moonclaws-682486.okf.md
1027,611959,Moondancing,moondancing,Enchantment,Utility,Rare,Eclypse,Orange,0,0,0,0,0,0,1,0,0,Darkness,cards/1027-moondancing-611959.okf.md
1028,980134,Moonwell,moonwell,Enchantment,Utility,Legendary,Eclypse,Aqua,0,0,0,0,0,2,0,0,0,Add; Foretell; HEALTH; Moonwell,cards/1028-moonwell-980134.okf.md
1029,845826,Move to Tears,move-to-tears,Action,Utility,Rare,Metamorphosis,Green,2,0,0,0,0,0,0,0,0,Bleeding; other(status)Bleeding; Perform; Persistent,cards/1029-move-to-tears-845826.okf.md
1030,876205,Multishot,multishot,Enchantment,Utility,Rare,Core,Green,1,0,0,0,0,0,0,0,0,Arrow; Evasion,cards/1030-multishot-876205.okf.md
1031,377873,Muscle Memory,muscle-memory,Action,Utility,Common,Metamorphosis,Red,0,0,1,0,0,0,0,0,0,Frenzy; Gain STR; Melee Action; STR,cards/1031-muscle-memory-377873.okf.md
1032,126901,Mystic Assault,mystic-assault,Action,Utility,Uncommon,Synthesis,Aqua,0,0,0,0,1,2,0,0,0,Basic Attack; Enchantment; Make; myEnchantments; Repeat,cards/1032-mystic-assault-126901.okf.md
1033,516336,Mystic Contract,mystic-contract,Enchantment,Utility,Legendary,None,Orange,0,0,0,0,0,0,0,0,0,Execute,cards/1033-mystic-contract-516336.okf.md
1034,775507,Myth of Gura,myth-of-gura,Action,Utility,Common,Eclypse,Orange,0,0,0,0,0,0,1,0,0,Charges; differentCostCards; Perform,cards/1034-myth-of-gura-775507.okf.md
1035,274095,Naval Warfare (Ebb),naval-warfare-ebb,Action,Ranged,Common,Eclypse,Green,1,0,0,0,0,0,0,0,0,Persistent; Repeat; roundNumber,cards/1035-naval-warfare-ebb-274095.okf.md
1036,138356,Naval Warfare (Flow),naval-warfare-flow,Action,Ranged,Common,Eclypse,Green,0,0,0,0,3,0,0,0,0,NEUTRAL; Persistent; tempValue+10; Tidal,cards/1036-naval-warfare-flow-138356.okf.md
1037,137900,Night Whispers,night-whispers,Action,Corruption,Rare,Synthesis,Blue,0,2,0,0,0,0,0,0,1,Dominated; HEALTH; Otherwise; Sleeping; Subjugate,cards/1037-night-whispers-137900.okf.md
1038,95812,Night's Demise,night-s-demise,Action,Melee,Uncommon,Catalyst,Orange,0,0,0,0,0,0,1,0,1,Darkness; Execute; Increase; permaValue,cards/1038-night-s-demise-95812.okf.md
1039,640801,No Mercy,no-mercy,Action,Melee,Legendary,Metamorphosis,Orange,0,0,0,0,0,0,2,0,0,HEALTH; Maximum Health; Slay,cards/1039-no-mercy-640801.okf.md
1040,698168,No Soup,no-soup,Action,Utility,Rare,Eclypse,Red,0,0,1,0,0,0,0,0,0,Anger; Charges; cooking; Cooking; Repeat,cards/1040-no-soup-698168.okf.md
1041,952401,Nope!,nope,Action,Utility,Uncommon,Infinitum,Green,1,0,0,0,0,0,0,0,0,Nope; Only; Reduce,cards/1041-nope-952401.okf.md
1042,319198,Not Dead Yet,not-dead-yet,Enchantment,Utility,Rare,Eclypse,Red,0,0,1,0,0,0,0,0,0,Aspect; HEALTH; On Death; Overkill; Resurrect; Vengeance,cards/1042-not-dead-yet-319198.okf.md
1043,98955,Oath of Blood,oath-of-blood,Action,Utility,Uncommon,Eclypse,Red,0,0,0,0,1,0,0,0,0,Anger; If HOLY; Oathbound,cards/1043-oath-of-blood-98955.okf.md
1044,839230,Oath of Fire,oath-of-fire,Action,Utility,Uncommon,Eclypse,Red,0,0,0,0,1,0,0,0,0,If HOLY; Oathbound; Rally,cards/1044-oath-of-fire-839230.okf.md
1045,165466,Oathbound,oathbound,Enchantment,Utility,Rare,None,Red,0,0,0,0,1,0,0,0,0,HEALTH; HOLY; Scar,cards/1045-oathbound-165466.okf.md
1046,41020033,Oathbreaker,oathbreaker,Basic Attack,Melee,Legendary,Core Extended,Black,0,0,0,0,0,0,0,0,1,Add; Ambush; Blood Taxes; Code; Inflict Bleeding; oathsbroken,cards/1046-oathbreaker-41020033.okf.md
1047,408548,Oblivion,oblivion,Revelation,Utility,Legendary,Core Extended,Aqua,0,0,0,0,0,0,0,0,0,Consumes; Focus; Slay,cards/1047-oblivion-408548.okf.md
1048,872072,Observe,observe,Action,Utility,Common,Metamorphosis,Blue,0,0,0,0,0,0,0,0,0,Foretell; foretell+3,cards/1048-observe-872072.okf.md
1049,886031,Obsession,obsession,Action,Utility,Rare,Infinitum,Gold,0,0,0,1,0,0,0,0,0,Gain Zeal,cards/1049-obsession-886031.okf.md
1050,109810,Occult Secrets,occult-secrets,Action,Magic,Uncommon,Eclypse,Blue,0,2,0,0,0,0,0,0,1,Cursed; Hex; Inflict,cards/1050-occult-secrets-109810.okf.md
1051,331484,Occultism,occultism,Enchantment,Utility,Rare,Eclypse,Blue,0,1,0,0,0,0,0,0,0,BLOOD; Memorized; Momentum; Potency,cards/1051-occultism-331484.okf.md
1052,491401,Offer of Doom,offer-of-doom,Offering,Corruption,Legendary,None,Black,0,0,0,0,0,0,0,0,0,Slain,cards/1052-offer-of-doom-491401.okf.md
1053,143387,Old Grievances,old-grievances,Action,Utility,Rare,Eclypse,Purple,0,0,0,0,0,0,0,1,1,Anger; Corrupted; Gain Anger,cards/1053-old-grievances-143387.okf.md
1054,735408,On my Command,on-my-command,Action,Utility,Common,Infinitum,Red,0,0,1,0,0,0,0,0,0,Basic Attack; Charges; Make,cards/1054-on-my-command-735408.okf.md
1055,366984,Ooooh Shiny,ooooh-shiny,Action,Utility,Uncommon,Metamorphosis,Green,1,0,0,0,0,0,0,0,0,Charmed; Conjure; Jinxed,cards/1055-ooooh-shiny-366984.okf.md
1056,37372,Opulence,opulence,Revelation,Utility,Legendary,Core Extended,Aqua,0,0,0,0,0,0,0,0,0,Revelations,cards/1056-opulence-37372.okf.md
1057,367494,Oracle's Pendant,oracle-s-pendant,Artifact,Utility,Legendary,Infinitum,Aqua,0,0,0,0,0,3,0,0,0,Conjurations; Focus,cards/1057-oracle-s-pendant-367494.okf.md
1058,809998,Orb of Fire,orb-of-fire,Action,Magic,Common,Catalyst,Blue,0,1,0,0,0,0,0,0,0,Attune; Burning; Fire; Inflict,cards/1058-orb-of-fire-809998.okf.md
1059,602799,Orb of Frost,orb-of-frost,Action,Magic,Common,Catalyst,Blue,0,1,0,0,0,0,0,0,0,Attune; Frost; Frozen; Inflict,cards/1059-orb-of-frost-602799.okf.md
1060,843658,Orb of Thunder,orb-of-thunder,Action,Magic,Common,Catalyst,Blue,0,1,0,0,0,0,0,0,0,Attune; Chain; Lightning,cards/1060-orb-of-thunder-843658.okf.md
1061,98406,Orphic Glance,orphic-glance,Action,Utility,Uncommon,Core Extended,Black,0,0,0,0,0,0,0,0,1,Bury; Swap,cards/1061-orphic-glance-98406.okf.md
1062,859837,Overdraft,overdraft,Action,Utility,Rare,Synthesis,Purple,0,0,0,0,0,0,0,2,0,BLOOD; Convert,cards/1062-overdraft-859837.okf.md
1063,646895,Overmind,overmind,Enchantment,Utility,Rare,Synthesis,Blue,0,3,0,0,0,0,0,0,0,cardsInHand; Discard Phase; End; HEALTH; Lose; Maximum Handsize; Turn,cards/1063-overmind-646895.okf.md
1064,301489,Overwatch,overwatch,Enchantment,Utility,Rare,Synthesis,Purple,0,0,0,0,0,0,0,2,0,Armor; Stagger,cards/1064-overwatch-301489.okf.md
1065,678726,Pacified,pacified,Enchantment,Utility,Legendary,None,Purple,0,0,0,0,1,0,0,0,0,Magic; Melee; Ranged,cards/1065-pacified-678726.okf.md
1066,143920,Pacifism,pacifism,Enchantment,Utility,Legendary,Metaprogress,Aqua,0,0,0,0,0,1,0,0,0,Impervious,cards/1066-pacifism-143920.okf.md
1067,725100,Painful Inquiry,painful-inquiry,Enchantment,Corruption,Rare,Eclypse,Blue,0,1,0,0,0,0,0,0,2,BLOOD; Vile Wound,cards/1067-painful-inquiry-725100.okf.md
1068,634781,Painful Memories,painful-memories,Enchantment,Utility,Rare,Infinitum,Orange,0,0,0,0,0,0,2,0,0,Anger; Discard Pile,cards/1068-painful-memories-634781.okf.md
1069,557834,Panacea,panacea,Item,Utility,Common,Core,Brown,0,0,0,0,0,0,0,0,0,Affliction; Cleanse; HEALTH; One Use,cards/1069-panacea-557834.okf.md
1070,603584,Panzer,panzer,Equipment,Utility,Legendary,Synthesis,Purple,0,0,0,0,3,0,0,0,0,Activate; Armor; damageTaken; Durability,cards/1070-panzer-603584.okf.md
1071,560947,Parrot Familiar,parrot-familiar,Equipment,Utility,Common,Eclypse,Green,1,0,0,0,0,0,0,0,0,Activate; Deplete; DEX; Durability; Gain GOLD; Surge,cards/1071-parrot-familiar-560947.okf.md
1072,343204,Parrot Listener,parrot-listener,Enchantment,Utility,Common,None,Green,1,0,0,0,0,0,0,0,0,Copy,cards/1072-parrot-listener-343204.okf.md
1073,466360,Passing of Time,passing-of-time,Action,Utility,Legendary,Eclypse,Aqua,0,0,0,0,0,1,0,0,0,Conjure; Foretell; foretell+3; Memorized,cards/1073-passing-of-time-466360.okf.md
1074,859948,Patience,patience,Action,Divine,Rare,Core,Gold,0,0,0,0,0,0,0,0,0,,cards/1074-patience-859948.okf.md
1075,190882,Pay Out,pay-out,Action,Corruption,Legendary,None,Gold,0,0,0,0,1,0,0,0,0,GOLD; sinister; Sinister,cards/1075-pay-out-190882.okf.md
1076,244012,Peace Offering,peace-offering,Action,Utility,Legendary,Catalyst,Purple,0,0,0,0,1,0,0,0,0,Charmed; Inflict; Magic; Melee; Ranged; Repeat,cards/1076-peace-offering-244012.okf.md
1077,183721,Permafrost,permafrost,Enchantment,Utility,Legendary,None,Blue,0,0,0,0,0,0,0,0,0,Frozen,cards/1077-permafrost-183721.okf.md
1078,45731,Permeating Cold,permeating-cold,Enchantment,Utility,Legendary,Core,Blue,0,3,0,0,0,0,0,0,0,Frozen,cards/1078-permeating-cold-45731.okf.md
1079,596739,Persecution,persecution,Action,Divine,Common,Catalyst,Gold,0,0,0,1,0,0,0,0,0,Basic Attack; Code; Make,cards/1079-persecution-596739.okf.md
1080,514461,Perseverance,perseverance,Action,Utility,Rare,Synthesis,Gold,0,0,0,1,0,0,0,0,0,Affliction; Afflictions; Gain HOLY,cards/1080-perseverance-514461.okf.md
1081,799615,Pestilent Decree,pestilent-decree,Enchantment,Utility,Common,None,Brown,0,0,0,0,0,0,0,0,0,chapter; Decay; Forbidden Name; Forbidden Names,cards/1081-pestilent-decree-799615.okf.md
1082,174620,Phantom Volley,phantom-volley,Action,Utility,Rare,Metaprogress,Green,1,0,0,0,0,0,0,0,0,Arrow; Conjure,cards/1082-phantom-volley-174620.okf.md
1083,414630,Phase (Companion),phase-companion,Action,Utility,Uncommon,Synthesis,Orange,0,0,0,0,1,0,0,0,0,Advantage; Grant Evasion,cards/1083-phase-companion-414630.okf.md
1084,68505,Philosophers Stone,philosophers-stone,Item,Utility,Legendary,Core Extended,Brown,0,0,0,0,1,0,0,0,0,Charges; Conjure; Scholar,cards/1084-philosophers-stone-68505.okf.md
1085,579751,Phylactery Visor,phylactery-visor,Artifact,Utility,Legendary,Infinitum,Purple,0,0,0,0,0,0,0,0,3,Armor; Bane; Corrupted; Hexglaive; Inflict; Transform,cards/1085-phylactery-visor-579751.okf.md
1086,912328,Pickpocket,pickpocket,Action,Melee,Common,Infinitum,Green,1,0,0,0,0,0,0,0,0,Ambush; Charges; Delve; GOLD; On Hit; Potion,cards/1086-pickpocket-912328.okf.md
1087,534787,Piece of Eight,piece-of-eight,Action,Utility,Legendary,Core Extended,Green,1,0,0,0,0,0,0,0,0,Change; Channel; Conjure; Lucky Coin; Tide,cards/1087-piece-of-eight-534787.okf.md
1088,59464,Pierce the Veil,pierce-the-veil,Action,Utility,Common,Metaprogress,Aqua,0,0,0,0,0,1,0,0,0,Basic Attack; Foretell; foretell+3,cards/1088-pierce-the-veil-59464.okf.md
1089,392378,Pinspitter,pinspitter,Action,Ranged,Common,Eclypse,Orange,0,0,0,0,0,0,1,0,0,Delve; Effigy; On Hit; Pin,cards/1089-pinspitter-392378.okf.md
1090,846092,Pious Sermon,pious-sermon,Action,Utility,Common,Synthesis,Gold,0,0,0,0,1,0,0,0,0,HOLY; Perform; Zeal,cards/1090-pious-sermon-846092.okf.md
1091,645887,Pirate Bank,pirate-bank,Action,Utility,Legendary,Eclypse,Green,1,0,0,0,0,0,0,0,0,GOLD; HEALTH; Increase; Persistent; tempValue+1; Tidal,cards/1091-pirate-bank-645887.okf.md
1092,122522,Pirate Bank (Tides),pirate-bank-tides,Action,Utility,Legendary,Eclypse,Green,3,0,0,0,0,0,0,0,0,GOLD; Increase; myGold/50; Persistent; tempValue+1; Tidal,cards/1092-pirate-bank-tides-122522.okf.md
1093,1613391,Pirate Ink I,pirate-ink-i,Action,Utility,Legendary,None,Brown,0,0,0,0,1,0,0,0,0,Grounded; Talent,cards/1093-pirate-ink-i-1613391.okf.md
1094,4613312,Pirate Ink II,pirate-ink-ii,Action,Utility,Legendary,None,Green,0,0,0,0,1,0,0,0,0,Grounded; Talent,cards/1094-pirate-ink-ii-4613312.okf.md
1095,4613393,Pirate Ink III,pirate-ink-iii,Action,Utility,Legendary,None,Blue,0,0,0,0,1,0,0,0,0,Grounded; Talent,cards/1095-pirate-ink-iii-4613393.okf.md
1096,4613394,Pirate Ink IV,pirate-ink-iv,Action,Utility,Legendary,None,Purple,0,0,0,0,1,0,0,0,0,Grounded; Talent,cards/1096-pirate-ink-iv-4613394.okf.md
1097,4613395,Pirate Ink V,pirate-ink-v,Action,Utility,Legendary,None,Orange,0,0,0,0,1,0,0,0,0,Grounded; Talent,cards/1097-pirate-ink-v-4613395.okf.md
1098,1613342,Pirate Parlour,pirate-parlour,Equipment,Utility,Legendary,None,Green,0,0,0,0,1,0,0,0,0,Durability; GOLD; Grounded; Open; Pay,cards/1098-pirate-parlour-1613342.okf.md
1099,448820,Pirate's Parley,pirate-s-parley,Action,Melee,Legendary,Eclypse,Green,1,0,0,0,0,0,0,0,0,Booty; damageDealtThisTurn; Elite; Execute; GOLD; Inflict Charmed,cards/1099-pirate-s-parley-448820.okf.md
1100,665952,Pitch,pitch,Action,Utility,Common,Synthesis,Green,0,0,0,0,0,0,0,0,0,Reduce,cards/1100-pitch-665952.okf.md
1101,724999,Plague Strike,plague-strike,Action,Melee,Common,Core,Green,1,0,0,0,0,0,0,0,0,Flanking; other(status)Poison; Poison,cards/1101-plague-strike-724999.okf.md
1102,673715,Plain Bow,plain-bow,Action,Ranged,Uncommon,Catalyst,Aqua,0,0,0,0,0,1,0,0,0,DEX INT; Rainbow; STR HOLY,cards/1102-plain-bow-673715.okf.md
1103,882648,Plated,plated,Adaptation,Utility,Common,None,Green,0,0,0,0,0,0,0,0,0,Gain Armor; On Hit,cards/1103-plated-882648.okf.md
1104,14344,Plated Maul,plated-maul,Basic Attack,Melee,Common,None,Brown,0,0,0,0,1,0,0,0,0,Armor; On Hit; Swap,cards/1104-plated-maul-14344.okf.md
1105,8285,Plunder,plunder,Action,Ranged,Legendary,Eclypse,Green,1,0,0,0,0,0,0,0,0,Delve; On Hit; Reward,cards/1105-plunder-8285.okf.md
1106,786006,Pocket Aces,pocket-aces,Action,Utility,Uncommon,Core,Green,1,0,0,0,0,0,0,0,0,Conjure,cards/1106-pocket-aces-786006.okf.md
1107,549244,Poison Arrow,poison-arrow,Action,Ranged,Common,Core,Green,0,0,0,0,0,0,0,0,0,Inflict Poison,cards/1107-poison-arrow-549244.okf.md
1108,893237,Poison Coating,poison-coating,Enchantment,Utility,Common,Core,Green,1,0,0,0,0,0,0,0,0,Hit; Melee; Poison; Ranged,cards/1108-poison-coating-893237.okf.md
1109,42341,Poison Damage,poison-damage,Enchantment,Utility,Legendary,None,Green,0,0,0,0,0,0,0,0,0,poisonDamage; Your Poison,cards/1109-poison-damage-42341.okf.md
1110,270222,Poison Nova,poison-nova,Action,Utility,Common,Eclypse,Green,1,0,0,0,0,0,0,0,0,Inflict; Nova; novacards; Poison; Potency; Repeat,cards/1110-poison-nova-270222.okf.md
1111,471512,Polish,polish,Action,Utility,Common,Catalyst,Purple,0,0,0,0,1,0,0,0,0,Armor; Blessing; typesOfEnergy,cards/1111-polish-471512.okf.md
1112,201970,Polished Steel,polished-steel,Enchantment,Utility,Uncommon,Synthesis,Purple,0,0,0,0,0,0,0,1,0,Armor; damageBonus+1; Equipment; Upgradeable,cards/1112-polished-steel-201970.okf.md
1113,348169,Portal,portal,Action,Utility,Legendary,Infinitum,Blue,0,3,0,0,0,0,0,0,0,Battle; Leave,cards/1113-portal-348169.okf.md
1114,295680,Potion of Alacrity,potion-of-alacrity,Item,Utility,Rare,Core,Brown,0,0,0,0,1,0,0,0,0,Haste; One Use,cards/1114-potion-of-alacrity-295680.okf.md
1115,274127,Potion of Trickery,potion-of-trickery,Item,Utility,Common,Infinitum,Brown,0,0,0,0,0,0,0,0,0,Add; Evasion; One Use; Snare,cards/1115-potion-of-trickery-274127.okf.md
